ID	Nursery	latin_name	cultivar	cost	size	date	quantity	notes
376	Lochside	Phygelius X rectus	'Coral'	5	#1	2013-06-22		
377	Lochside	Phygelius X rectus	'Pale Yellow'	5	#1	2013-06-22		
378	Lochside	Corokia X virgat	'Sunsplash'	5	#1 	2013-06-22		
379	Lochside	Epimedium X youngian	"'Niveum"""	5	#1	2013-06-22		
380	Lochside	Salix yezoalpina	0	5	#1	2013-06-22		
381	Lochside	Salix yezoalpina	0	5	#1	2013-06-22		
382	Lochside	Abelia 	'Edward Goucher' 	5	#1 	2013-06-22		
383	Lochside	Ceanothus 	'Victoria' 	5	#1 	2013-06-22		
384	Lochside	Ceanothus 	'Victoria'	5	#1 	2013-06-22		
385	Lochside	Choisya 	'Aztec Pearl'	5	#1 	2013-06-22		
386	Lochside	Erica 	'Silberschmelze' (white)	5	#1 	2013-06-22		
387	Lochside	Escalonia 	'Newport Dwarf'	5	#1 	2013-06-22		
388	Lochside	Halimnocistus 	'Merrist Wood Cream'	5	#1 	2013-06-22		
389	Lochside	Hebe 	'Blue Mist'	5	#1 	2013-06-22		
390	Lochside	Hebe 	'Mckeenii'	5	#1 	2013-06-22		
391	Lochside	Hebe 	'Summer Gem'	5	#1 	2013-06-22		
392	Lochside	Helianthemum 	'Ben Affleck'	5	#1 	2013-06-22		
393	Lochside	Helianthemum 	'Firedragon' (redorange)	5	#1 	2013-06-22		
394	Lochside	Helianthemum 	'Henfield Brilliant'	5	#1 	2013-06-22		
395	Lochside	Helianthemum 	'Mrs Mold'	5	#1 	2013-06-22		
396	Lochside	Helianthemum 	'St Marys' (white)	5	#1 	2013-06-22		
397	Lochside	Helianthemum 	'Wisley Pink'	5	#1 	2013-06-22		
398	Lochside	Helianthemum 	'Wisley Primrose'	5	#1 	2013-06-22		
399	Lochside	Hypericum 	'Albury Purple'	5	#1 	2013-06-22		
400	Lochside	Leptospermum 	'Red Damask'	5	#1 	2013-06-22		
401	Lochside	Leucothoe 	'Nana'	5	#1 	2013-06-22		
402	Lochside	Leucothoe 	'Rainbow'	5	#1	2013-06-22		
403	Lochside	Leucothoe 	'Scarletta'	5	#1	2013-06-22		
404	Lochside	Mahonia 	'Winter Sun'	5	#1	2013-06-22		
405	Lochside	Elaeagnus multiflora	'Goshiki'	5	#1	2013-06-22		
406	Lochside	Salvia 	0	5	#1 	2013-06-22		
407	Lochside	Vaccinium 	'Thunderbird'	5	#2 	2013-06-22		
408	Lochside	Viburnum 	'Gwenllian'	5	#2 	2013-06-22		
409	Lochside	Chamaecyparis 	'Aurea Nana'	5	#1 	2013-06-22		
410	Lochside	Chamaecyparis 	'Confucius'	5	#1 	2013-06-22		
411	Lochside	Chamaecyparis 	'Boulevard'	5	#1	2013-06-22		
412	Lochside	Chamaecyparis 	'Boulevard'	5	#1	2013-06-22		
413	Lochside	Cryptomeria 	'Aurea'	5	#1	2013-06-22		
414	Lochside	Cryptomeria 	'Aurea'	5	#1	2013-06-22		
415	Lochside	Cryptomeria 	'Villmoriana'	5	#1	2013-06-22		
416	Lochside	Azalea 	0	5	#1 	2013-06-22		
417	Lochside	Berberis 	'Rose Glow'	5	#1 	2013-06-22		
418	Lochside	Buddleja 	'Pink Delight'	5	#1 	2013-06-22		
419	Lochside	Cornus 	0	5	#1 	2013-06-22		
420	Lochside	Euonymus 	'Compacta'	5	#1 	2013-06-22		
421	Lochside	Forsythia 	'Sunrise'	5	#1 	2013-06-22		
422	Lochside	Fuchsia 	'Little Giant'	5	#1	2013-06-22		
423	Lochside	Fuchsia 	'Riccartoni' (Red)	5	#1	2013-06-22		
424	Lochside	Fuchsia 	'Gracilis Variegata' (Red/purple)	5	#1	2013-06-22		
425	Lochside	Fuchsia 	'Alba' (Pale pink)	5	#1	2013-06-22		
426	Lochside	Fuchsia 	'Aurea' 	5	#1	2013-06-22		
427	Lochside	Philadelphus 	'Snowbelle'	5	#1	2013-06-22		
428	Lochside	Philadelphus 	'Belle Etoile'	5	#2	2013-06-22		
429	Lochside	Rosa 	'Bonica'	5	#1	2013-06-22		
430	Lochside	Sambucus 	'Gerda' (Black Beauty)	5	#1	2013-06-22		
431	Lochside	Ajuga 	'Black Scallop'	5	#1 	2013-06-22		
432	Lochside	Arctostaphylos 	'Vancouver Jade'	5	#1 	2013-06-22		
433	Lochside	Cotoneaster 	'Tom Thumb'	5	#1 	2013-06-22		
434	Lochside	Delosperma 	'Starburst'	5	#1 	2013-06-22		
435	Lochside	Hypericum 	'Albury Purple'	5	#1 	2013-06-22		
436	Lochside	Actaea 	'White Pearl	5	#1	2013-06-22		
437	Lochside	Agapanthus 	'Black Buddha'	5	#1	2013-06-22		
438	Lochside	Agapanthus 	'Blue Globe'	5	#1	2013-06-22		
439	Lochside	Amsonia 	'Blue Ice'	5	#1	2013-06-22		
440	Lochside	Anemone 	'Queen Charlotte'	5	#1	2013-06-22		
441	Lochside	Aquilegia 	'Origami Blue and White'	5	#1	2013-06-22		
442	Lochside	Aquilegia 	'Blue Barlow'	5	#1	2013-06-22		
443	Lochside	Aquilegia 	'Nora Barlow'	5	#1	2013-06-22		
444	Lochside	Aquelegia 	'Ruby Port'	5	#1	2013-06-22		
445	Lochside	Astilbe 	'Diamant' (white)	5	#1	2013-06-22		
446	Lochside	Bergenia 	'Pink'	5	#1	2013-06-22		
447	Lochside	Bergenia 	'Bressingham White'	5	#1	2013-06-22		
448	Lochside	Centranthus 	'Amethyst in Snow'	5	#1	2013-06-22		
449	Lochside	Convallaria 	'Rosea'	5	#1	2013-06-22		
450	Lochside	Crocosmia 	'Emberglow'	5	#1	2013-06-22		
451	Lochside	Crocosmia 	'Emily McKenzie'	5	#1	2013-06-22		
452	Lochside	Crocosmia 	'George Davidson'	5	#1	2013-06-22		
453	Lochside	Crocosmia 	'Lucifer'	5	#1	2013-06-22		
454	Lochside	Delosperma 	'Starburst'	5	#1	2013-06-22		
455	Lochside	Dianthus 	'Firewitch'	5	#1	2013-06-22		
456	Lochside	Digitalis 	'Pam's Choice'	5	#1	2013-06-22		
457	Lochside	Echinacea 	'Magnus'	5	#1	2013-06-22		
458	Lochside	Echinacea 	'Ruby Star'	5	#1	2013-06-22		
459	Lochside	Echinacea 	'White Swan'	5	#1	2013-06-22		
460	Lochside	Epimedium 	'Orange Queen'	5	#1	2013-06-22		
461	Lochside	Erysimum 	'Apricot Twist'	5	#1	2013-06-22		
462	Lochside	Erysimum 	'Bowles Mauve'	5	#1	2013-06-22		
463	Lochside	Euphorbia 	'Shorty'	5	#1	2013-06-22		
464	Lochside	Euphorbia 	'Burgundy Leaf'	5	#1	2013-06-22		
465	Lochside	Euphorbia 	'Tasmanian Tiger'	5	#1	2013-06-22		
466	Lochside	Gaura 	'Pink Fountain'	5	#1	2013-06-22		
467	Lochside	Geranium 	'Johnson's Blue'	5	#1	2013-06-22		
468	Lochside	Halimiocistus 	'Merrywood Cream'	5	#1	2013-06-22		
469	Lochside	Helenium 	0	5	#1	2013-06-22		
470	Lochside	Helleborus 	'Ivory Prince' 	5	#1	2013-06-22		
471	Lochside	Helleborus 	'HGC Joel' 	5	#1	2013-06-22		
472	Lochside	Heuchera 	'Palace Purple'	5	#1	2013-06-22		
473	Lochside	Heuchera 	'Caramel'	5	#1	2013-06-22		
474	Lochside	Iberis 	'Purity'	5	#1	2013-06-22		
475	Lochside	Iris 	'Ancient Echoes'	5	#1	2013-06-22		
476	Lochside	Kniphofia 	'Royal Standard'	5	#1	2013-06-22		
477	Lochside	Lavandula 	'Hidcote'	5	#1	2013-06-22		
478	Lochside	Leucanthemum 	'Shasta'	5	#1	2013-06-22		
479	Lochside	Lilium 	'Centerfold'	5	#1	2013-06-22		
480	Lochside	Lilium 	'Monte Negro'	5	#1	2013-06-22		
481	Lochside	Lilium 	'Salmon Star'	5	#1	2013-06-22		
482	Lochside	Lilium 	'Stargazer'	5	#1	2013-06-22		
483	Lochside	Lupinus 	'Gallery Mix'	5	#1	2013-06-22		
484	Lochside	Nepita 	'Blue Moon'	5	#1	2013-06-22		
485	Lochside	Penstemon 	'Alice Hindle	5	#1	2013-06-22		
486	Lochside	Penstemon 	'Garnet'	5	#1	2013-06-22		
487	Lochside	Penstemon 	'Mini Bells'	5	#1	2013-06-22		
488	Lochside	Penstemon 	'Sour Grapes'	5	#1	2013-06-22		
489	Lochside	Phlox 	'Plum Perfect'	5	#1	2013-06-22		
490	Lochside	Phormium 	'Flamingo'	5	#1	2013-06-22		
491	Lochside	Phormium 	'Rubrum'	5	#1	2013-06-22		
492	Lochside	Phormium 	'Wings of Gold'	5	#1	2013-06-22		
493	Lochside	Physalis 	'Franchetti'	5	#1	2013-06-22		
494	Lochside	Polygonatum 	'Variegatum'	5	#1	2013-06-22		
495	Lochside	Polygonatum 	'Multiflorum'	5	#1	2013-06-22		
496	Lochside	Pulmonaria 	'Sissinghurst White'	5	#1	2013-06-22		
497	Lochside	Rosmarinus 	'Huntington Carpet'	5	#1 	2013-06-22		
498	Lochside	Rudbeckia 	'Goldstrum'	5	#1 	2013-06-22		
499	Lochside	Rudbeckia 	'Cherry Brandy'	5	#1 	2013-06-22		
500	Lochside	Sedum 	0	5	#1 	2013-06-22		
501	Lochside	Sedum 	'Rainbow Mix'	5	#1 	2013-06-22		
502	Lochside	Sedum 	'Vera Jameson'	5	#1 	2013-06-22		
503	Lochside	Dryopteris 	'Crispa Cristata'	5	#1 	2013-06-22		
504	Lochside	Hakonechloa 	'Aureola'	5	#1 	2013-06-22		
505	Lochside	Miscanthus 	'Flame Grass'	5	#1 	2013-06-22		
506	Lochside	Miscanthus 	'Sarabande'	5	#1 	2013-06-22		
507	Lochside	Miscanthus 	'Stardust'	5	#1 	2013-06-22		
508	Lochside	Pennisetum 	'Hameln'	5	#1 	2013-06-22		
509	Lochside	Pennisetum 	'Karly Rose'	5	#1 	2013-06-22		
510	Lochside	Pennisetum 	'Little Bunny'	5	#1 	2013-06-22		
511	Lochside	Clematis 	'Purpurea'	5	#1 	2013-06-22		
512	Everything Edible	Gaultheria shallon		5	1gal	2013-06-22		
513	Everything Edible	Althaea officinalis			in ground	2013-06-22		
515	Lochside	Yucca filamentosa	'Filamentosa'	5	#1	2013-06-22		
516	Lochside	Helleborus foetidus	0	6	"5"""	2013-06-22		
517	Lochside	Helleborus hybridusB	'Blue Metallic Lady' 	6	"5"""	2013-06-22		
518	Lochside	Helleborus hybridusS	'Sunshine Selection'	6	"5"""	2013-06-22		
519	Lochside	Hellebores orientalisAssorted	0	6	"5"""	2013-06-22		
520	Lochside	Helleborus X ballardia	'Cinnamon Snow' 	6	"5"""	2013-06-22		
521	Lochside	Helleborus 	'HGC Jacob' 	6	"5"""	2013-06-22		
522	Lochside	Helleborus 	'HGC Josef Lemper' 	6	"5"""	2013-06-22		
523	LeCoteau	Rheum rhaponticum		7		2013-06-22		
524	LeCoteau	Salvia officinalis		7	1gal	2013-06-22		
525	LeCoteau	Asparagus officinalis		7	x5	2013-06-22		
527	Lochside	Paeonia lactifol	'White'	7	#1	2013-06-22		
528	LeCoteau	Cynara scolymus		8	2.5 m	2013-06-22		
529	Everything Edible	Allium schoenoprasum			in ground	2013-06-22		
530	LeCoteau	Allium schoenoprasum		8	1gal	2013-06-22		
531	Lochside	Camellia japonica	'Bob Hope' 	8	#1 	2013-06-22		
532	Lochside	Camellia sasanqua	'Shishi Gashira' 	8	#1 	2013-06-22		
533	Lochside	Camellia X william	'Taylor's Perfecti 	8	#1 	2013-06-22		
534	LeCoteau	Vaccinium macrocarpon		9	1gal	2013-06-22		
535	LeCoteau	Vaccinium ovatum		9	1gal	2013-06-22		
536	LeCoteau	Hemerocallis lilioasphodelus		9	1gal	2013-06-22		
537	LeCoteau	Lavandula angustifolia		9	1gal	2013-06-22		
538	LeCoteau	Prunus lusitanica		10		2013-06-22		
539	LeCoteau	Prunus laurocerasus		10		2013-06-22		
540	LeCoteau	Arbutus unedo		10	1gal	2013-06-22		
541	LeCoteau	Prunus avium		10		2013-06-22		
542	LeCoteau	Vaccinium corymbosum		10	1gal	2013-06-22		
543	LeCoteau	Rosmarinus officinalis		10	1gal	2013-06-22		
544	LeCoteau	Arctostaphylos uva-ursi		10	1gal	2013-06-22		
545	Lochside	Hydrangea ~assortedvarieties	0	10	#2	2013-06-22		
546	Lochside	Cornus albaA	'Argenteo Marginata'	10	#2 	2013-06-22		
547	Lochside	Cornus albaE	'Elegantissima'	10	#2 	2013-06-22		
548	Lochside	Cornus albaS	'Siberica Varie	10	#2 	2013-06-22		
549	Lochside	Symphorocarpus albus	0	10	#2	2013-06-22		
550	Lochside	Almelanchier alnifolia(SaskatoonBerry)	0	10	#2 	2013-06-22		
551	Lochside	Almelanchier alnifolia(SaskatoonBerry)	0	10	#2 	2013-06-22		
552	Lochside	Hebe anomola	0	10	#2 	2013-06-22		
553	Lochside	Helleborus argutifolius	0	10	#2	2013-06-22		
554	Lochside	Helleborus argutifolius	0	10	#2	2013-06-22		
555	Lochside	Fuchsia assorted	0	10	#2 	2013-06-22		
556	Lochside	Hosta assorted:hugeselection	0	10	#2	2013-06-22		
557	Lochside	Taxus baccata	'Fastigiata Aurea'	10	#2	2013-06-22		
558	Lochside	Taxus baccata	'Repandens'	10	#2	2013-06-22		
559	Lochside	Taxus baccata	'Repandens Aurea''	10	#2	2013-06-22		
560	Lochside	Spirea betulif	'Tor'	10	#2	2013-06-22		
561	Lochside	Persicaria campanulatum	0	10	#1	2013-06-22		
562	Lochside	Persicaria campanulatum	0	10	#2	2013-06-22		
563	Lochside	Parahebe cateractae(blue)	0	10	#2	2013-06-22		
564	Lochside	Juniperus chinensis	'Blue Rug'	10	#2	2013-06-22		
565	Lochside	Juniperus chinensis	'Blue Point'	10	#2	2013-06-22		
566	Lochside	Juniperus chinensis	'Old Gold'	10	#2	2013-06-22		
567	Lochside	Callistemon citrinis	0	10	#2 	2013-06-22		
568	Lochside	Cotinus coggygri	'Royal Purple'	10	#2 	2013-06-22		
569	Lochside	Myrtis communi	'Compacta'	10	#2	2013-06-22		
570	Lochside	Juniperus communis	'Repanda'	10	#2	2013-06-22		
571	Lochside	Polygonatum commutatum	0	10	#2	2013-06-22		
572	Lochside	Solanum crispum	'Glasnevin'	10	#2 	2013-06-22		
573	Lochside	Viburnum davidii	0	10	#3 	2013-06-22		
574	Lochside	Viburnum davidii	0	10	#1 	2013-06-22		
575	Lochside	Buddleja davidii	'Black Knight'	10	#2 	2013-06-22		
576	Lochside	Buddleja davidii	'Petite Plum'	10	#2 	2013-06-22		
577	Lochside	Buddleja davidii	'Petite Plum'	10	#2 	2013-06-22		
578	Lochside	Azalea deciduo	'Apricot Surprise'	10	#2 	2013-06-22		
579	Lochside	Azalea deciduo	'Golden Lights'	10	#2 	2013-06-22		
580	Lochside	Nandina domestic	'Plum Passion'	10	#2	2013-06-22		
581	Lochside	Azaleas, Evergreen	0	10	#2 	2013-06-22		
582	Lochside	Weigela florida	'Wine & Roses'	10	#2 	2013-06-22		
583	Lochside	Weigela florida	'Briant Rubidor'	10	#2 	2013-06-22		
584	Lochside	Leycesteria formosa	0	10	#1	2013-06-22		
585	Lochside	Potentilla fruticosa	'Pink Beauty'	10	#2	2013-06-22		
586	Lochside	Potentilla fruticosa	'Princess'	10	#2	2013-06-22		
587	Lochside	Potentilla fruticosa	'Yellow Gem'	10	#2	2013-06-22		
588	Lochside	Potentilla fruticosa‘Everest’(White)	0	10	#2	2013-06-22		
589	Lochside	Picea glauc	'Sander's Fastigiata'	10	#2	2013-06-22		
590	Lochside	Picea glaucaSandersFastigiata	0	10	#2	2013-06-22		
591	Lochside	Senecio greyii	0	10	#1 	2013-06-22		
592	Lochside	Osmanthus heterophyllusGoshiki	0	10	#2	2013-06-22		
593	Lochside	Yucca hybrid	'Bright Edge'	10	#2 	2013-06-22		
594	Lochside	Ceonothus impressus	'Julia Phellps' 	10	#2 	2013-06-22		
595	Lochside	Spirea japonic	'Crispa'	10	#2	2013-06-22		
596	Lochside	Spirea japonic	'Firelight'	10	#2	2013-06-22		
597	Lochside	Spirea japonic	'Goldflame'	10	#2	2013-06-22		
598	Lochside	Spirea japonic	'Goldmound'	10	#2	2013-06-22		
599	Lochside	Spirea japonic	'Little Princess'	10	#2	2013-06-22		
600	Lochside	Skimmia japonica	'Kew White'	10	#1 	2013-06-22		
601	Lochside	Skimmia japonica	'Dwarf' (FEMALE)	10	#1 	2013-06-22		
602	Lochside	Aucuba japonicaassorted	0	10	#2 	2013-06-22		
603	Lochside	Skimmia japonicaassorted(FEMALE)	0	10	#1 	2013-06-22		
604	Lochside	Skimmia japonicaassorted(MALE)	0	10	#3 	2013-06-22		
605	Lochside	Kerria japonicapleniflora	0	10	#1	2013-06-22		
606	Lochside	Hebe karo	'Golden Esk'	10	#2 	2013-06-22		
607	Lochside	Prunus lauroce	'Otto Luykin'	10	#1 	2013-06-22		
608	Lochside	Prunus lusitanica	0	10	#1 	2013-06-22		
609	Lochside	Escallonia macranthra	'Fradesii'	10	#2 	2013-06-22		
610	Lochside	Escallonia macranthra	'Fradesii'	10	#2 	2013-06-22		
611	Lochside	Olearia macrodonta	0	10	#2	2013-06-22		
612	Lochside	Rosa meidi	'Alba'	10	#2	2013-06-22		
613	Lochside	Rosa meidi	'Alba'	10	#2	2013-06-22		
614	Lochside	Buxus mic.	'Green Mountain' 	10	#2 	2013-06-22		
615	Lochside	Buxus mic.	'Winter Gem' 	10	#2 	2013-06-22		
616	Lochside	Euonymous microphyllus	0	10	#2 	2013-06-22		
617	Lochside	Spirea nipponi	'Snowmound'	10	#2	2013-06-22		
618	Lochside	Lonicera nitidaB	'Baggesen's Gold'	10	#2	2013-06-22		
619	Lochside	Lonicera nitidaL	'Lemon Beauty'	10	#2	2013-06-22		
620	Lochside	Lonicera nitidaR	'Red Tip'	10	#2	2013-06-22		
621	Lochside	Laurus nobilis	0	10	#2 	2013-06-22		
622	Lochside	Thuja occide	'Danica'	10	#3	2013-06-22		
623	Lochside	Thuja occide	'De Groot's Spire'	10	#2	2013-06-22		
624	Lochside	Thuja occide	'Teddy'	10	#2	2013-06-22		
625	Lochside	Thuja occide	'Smaragd'	10	#2 	2013-06-22		
626	Lochside	Physocarpus opulifolius	'Diablo'	10	0	2013-06-22		
627	Lochside	Thuja orient	'Aurea Nana'	10	#2	2013-06-22		
628	Lochside	Hellebores orientalisAssorted	0	10	#2	2013-06-22		
629	Lochside	Hydrangea paniculata	'PG'	10	#2	2013-06-22		
630	Lochside	Hydrangea paniculata	'PG'	10	#1	2013-06-22		
631	Lochside	Lonicera periclyma	'Belgica'	10	#2 	2013-06-22		
632	Lochside	Juniperus pfitzerian	'Aurea'	10	#2	2013-06-22		
633	Lochside	Rogersia pinnata	'Elegans'	10	#2 	2013-06-22		
634	Lochside	Andromeda polifolia	'Blue Ice' 	10	#2 	2013-06-22		
635	Lochside	Andromeds polifolia	'Blue Ice'	10	#2 	2013-06-22		
636	Lochside	Ligularia przewalskii	0	10	#2	2013-06-22		
637	Lochside	Rosa rugos	'Hansa'	10	#2	2013-06-22		
638	Lochside	Ribes sang.	'King Edward VII'	10	#2	2013-06-22		
639	Lochside	Ribes sang.	'King Edward VII'	10	#2	2013-06-22		
640	Lochside	Ribes sang.	'White Icicle'	10	#2	2013-06-22		
641	Lochside	Cornus sanguin	'Midwinter Fire'	10	#2 	2013-06-22		
642	Lochside	Cortaderia selloanaP	'Pumilla'	10	#2 	2013-06-22		
643	Lochside	Buxus semp.	'Greenpeace' 	10	#2 	2013-06-22		
644	Lochside	Buxus semp.	'Green Velvet' 	10	#2 	2013-06-22		
645	Lochside	Buxus semp.	'Latifolia maculata' 	10	#2 	2013-06-22		
646	Lochside	Hydrangea serrataB	'Bluebird'	10	#2	2013-06-22		
647	Lochside	Hydrangea serrataB	'Bluebird' (Light blue)	10	#1	2013-06-22		
648	Lochside	DECIDUOUS SHRUBS	0	10	#2 	2013-06-22		
649	Lochside	Sedum spec.	'Matrona'	10	#2 	2013-06-22		
650	Lochside	Juniperus squamata	'Blue Carpet'	10	#2	2013-06-22		
651	Lochside	Juniperus squamata	'Holger'	10	#2	2013-06-22		
652	Lochside	Cornus stoloni	'Flaviramea'	10	#2 	2013-06-22		
653	Lochside	Cornus stolonifera	0	10	#2 	2013-06-22		
654	Lochside	Hibiscus syriacus	'Red Heart'	10	#2	2013-06-22		
655	Lochside	Choisya ternata	0	10	#2 	2013-06-22		
656	Lochside	Choisya ternata	'Sundance'	10	#2 	2013-06-22		
657	Lochside	Panicum virgatum	'Dallas Blue's'	10	#2 	2013-06-22		
658	Lochside	Itea virginica	0	10	#1	2013-06-22		
659	Lochside	Vaccinium vitusideaminus	0	10	#7 	2013-06-22		
660	Lochside	Ligustrum vulgareA	'Aureomarginata'	10	#2	2013-06-22		
661	Lochside	Calluna vulgaris	'Kinlochruel' 	10	#2 	2013-06-22		
662	Lochside	Calluna vulgaris	'Red Fred' 	10	#2 	2013-06-22		
663	Lochside	Syringa vulgaris	'Bridal Memory' (white)	10	#2 	2013-06-22		
664	Lochside	Abelia X grandiflora	0	10	#2 	2013-06-22		
665	Lochside	Astilbe X arends	'Bridal Veil'	10	#2	2013-06-22		
666	Lochside	Astilbe X arends	'Fanal' (red)	10	#2	2013-06-22		
667	Lochside	Astilbe X arends	'Fanal' (red)	10	#2	2013-06-22		
668	Lochside	Caryopteris X clandonens	'Gold Giant'	10	#2 	2013-06-22		
669	Lochside	Caryopteris X clandonens	'Kew Blue'	10	#2 	2013-06-22		
670	Lochside	Ceanothus X delilean	'Gloire de Versailles' 	10	#2 	2013-06-22		
671	Lochside	Forsythia X intermed	'Lynwood Gold'	10	#2 	2013-06-22		
672	Lochside	Hamamelis X intermed	'Jelena'	10	#2	2013-06-22		
673	Lochside	Taxus x media	'Hillii'	10	#2	2013-06-22		
674	Lochside	Taxus x media	'H M Eddie'	10	#2	2013-06-22		
675	Lochside	Taxus x media	'Hicksii'	10	#2	2013-06-22		
676	Lochside	Salix yezoalpina	0	10	#2	2013-06-22		
677	Lochside	Abelia 	'Edward Goucher' 	10	#2 	2013-06-22		
678	Lochside	Buxussempervirens 	0	10	#2 	2013-06-22		
679	Lochside	Choisya 	'Aztec Pearl'	10	#2 	2013-06-22		
680	Lochside	Escalonia 	'Newport Dwarf'	10	#2 	2013-06-22		
681	Lochside	Escallonia 	'Pink Princess'	10	#2 	2013-06-22		
682	Lochside	Escallonia 	'Pink Princess'	10	#2 	2013-06-22		
683	Lochside	Leucothoe 	'Rainbow'	10	#2	2013-06-22		
684	Lochside	Leucothoe 	'Scarletta'	10	#2	2013-06-22		
685	Lochside	Nandina 	'Fire Power'	10	#2	2013-06-22		
686	Lochside	Pieris 	'Variegata'	10	#1 	2013-06-22		
687	Lochside	Viburnum 	'Spring Bouquet'	10	#3 	2013-06-22		
688	Lochside	Chamaecyparis 	'Coralliformis'	10	#2 	2013-06-22		
689	Lochside	Chamaecyparis 	'Pygmaea'	10	#2 	2013-06-22		
690	Lochside	Chamaecyparis 	'Pygmaea'	10	#2 	2013-06-22		
691	Lochside	Chamaecyparis 	'Aurea Nana'	10	#2	2013-06-22		
692	Lochside	Cryptomeria 	'Aurea'	10	#2	2013-06-22		
693	Lochside	Cryptomeria 	'Elegans'	10	#2	2013-06-22		
694	Lochside	Cryptomeria 	'Villmoriana'	10	#2	2013-06-22		
695	Lochside	Berberis 	'Aurea Nana'	10	#2 	2013-06-22		
696	Lochside	Berberis 	'Aurea Nana'	10	#2 	2013-06-22		
697	Lochside	Fothergilla 	'Mt. Airy'	10	#2 	2013-06-22		
698	Lochside	Fuchsia 	'Little Giant'	10	#2	2013-06-22		
699	Lochside	Fuchsia 	'Riccartoni' (Red)	10	#2	2013-06-22		
700	Lochside	Fuchsia 	'Gracilis Variegata' (Red/purple)	10	#2	2013-06-22		
701	Lochside	Fuchsia 	'Aurea' 	10	#2	2013-06-22		
702	Lochside	Fuchsia 	'Sharpitor'	10	#2	2013-06-22		
703	Lochside	Philadelphus 	'Variegata'	10	#5	2013-06-22		
704	Lochside	Sambucus 	'Black Lace'	10	#2	2013-06-22		
705	Lochside	Sambucus 	'Gerda' (Black Beauty)	10	#2	2013-06-22		
706	Lochside	Cotoneaster 	'Franchettii'	10	#2 	2013-06-22		
707	Lochside	Echinacea 	'Magnus'	10	#2	2013-06-22		
708	Lochside	Echinacea 	'White Swan'	10	#2	2013-06-22		
709	Lochside	Grevillea 	'Victoria'	10	#2	2013-06-22		
710	Lochside	Ligularia 	'Othello'	10	#2	2013-06-22		
711	Lochside	Paeonia 	'Karl Rosenfield'	10	#2	2013-06-22		
712	Lochside	Paeonia 	'Sarah Bernhardt'	10	#2	2013-06-22		
714	LeCoteau	Ribes nigrum		11	1gal	2013-06-22		
715	LeCoteau	Mahonia x media		11	1gal	2013-06-22		
716	Everything Edible	Ribes hirtellum		11	1gal	2013-06-22		
718	LeCoteau	Rubus idaeus		11	x5	2013-06-22		
719	Lochside	Euonymus 	'Compacta'	12	#2 	2013-06-22		
720	LeCoteau	Vitis vinifera		13	1gal	2013-06-22		
721	LeCoteau	Rubus fruticosus		13	1gal	2013-06-22		
722	Lochside	Hydrangea ~assortedvarieties	0	13	#3	2013-06-22		
723	Lochside	Picea abies	'Maxwellii'	13	#3	2013-06-22		
724	Lochside	Cornus albaA	'Argenteo Marginata'	13	#3 	2013-06-22		
725	Lochside	Juniperus chinensis	'Blue Point'	13	#3	2013-06-22		
726	Lochside	Viburnum davidii	0	13	#5 	2013-06-22		
727	Lochside	Nandina domestic	'Moon Bay'	13	#2	2013-06-22		
728	Lochside	Nandina domestica	0	13	#2	2013-06-22		
729	Lochside	Osmanthus hetero	0	13	#3	2013-06-22		
730	Lochside	Skimmia japonicaassorted(MALE)	0	13	#1 	2013-06-22		
731	Lochside	Magnolia kobusste	'Leonard Messel'	13	#2	2013-06-22		
732	Lochside	Cupressus macrocarpa	'Goldcrest'	13	#3	2013-06-22		
733	Lochside	Rosa meidi	'Red'	13	#3	2013-06-22		
734	Lochside	Pinus mugo	'Pumilio'	13	#3	2013-06-22		
735	Lochside	Physocarpus opulifolius	'Gold'	13	#3	2013-06-22		
736	Lochside	Rheum palmat	'Tanguticum'	13	#3 	2013-06-22		
737	Lochside	Viburnum plicatum	'Mariesii'	13	#3 	2013-06-22		
738	Lochside	Juniperus procumbens	'Green Mound'	13	#3	2013-06-22		
739	Lochside	Rosa rugos	'Alba'	13	#3	2013-06-22		
740	Lochside	Rosa rugos	'Schneezwerg'	13	#3	2013-06-22		
741	Lochside	Cornus stoloni	'Cardinal'	13	#3 	2013-06-22		
742	Lochside	Cornus stoloni	'Cardinal'	13	#3 	2013-06-22		
743	Lochside	Cornus stoloni	'Midwinter Fire'	13	#3 	2013-06-22		
744	Lochside	Liquidambar styraciflua	'Slender Silhouette'	13	#2	2013-06-22		
745	Lochside	Choisya ternata	0	13	#3 	2013-06-22		
746	Lochside	Liriodendron tulipifera	0	13	#2	2013-06-22		
747	Lochside	Pinus wallichiana	0	13	#3	2013-06-22		
748	Lochside	Calamagrostis X acutiflora	'Overdam'	13	#3 	2013-06-22		
749	Lochside	Photinia X fraseri	'Robusta'	13	#3	2013-06-22		
750	Lochside	Forsythia X intermed	'Lynwood Gold'	13	#3 	2013-06-22		
751	Lochside	Abelia 	'Edward Goucher' 	13	#3 	2013-06-22		
752	Lochside	Choisya 	'Aztec Pearl'	13	#3 	2013-06-22		
753	Lochside	Nandina 	'Fire Power'	13	#2	2013-06-22		
754	Lochside	Viburnum 	'Spring Bouquet'	13	0	2013-06-22		
755	Lochside	Chamaecyparis 	'Sungold'	13	#3	2013-06-22		
756	Lochside	Cryptomeria 	'Elegans'	13	#3	2013-06-22		
757	Lochside	Cryptomeria 	'Kityama'	13	#3	2013-06-22		
