ID	Latin name	Use
5952	Rheum palmatum	Fungicide
5953	Rheum palmatum	Ground cover
5954	Rheum palmatum	Insecticide
5955	Rheum rhaponticum	Ground cover
5956	Rheum x cultorum	Insecticide
5957	Rhinanthus minor	Dye
5958	Rhodiola rosea	Essential
5959	Rhodiola rosea	Ground cover
5960	Rhododendron 'PJM'	Hedge
5961	Rhododendron arboreum	Charcoal
5962	Rhododendron arboreum	Fuel
5963	Rhododendron arboreum	Wood
5964	Rhododendron ferrugineum	Ground cover
5965	Rhododendron ferrugineum	Herbicide
5966	Rhododendron griersonianum	Hedge
5967	Rhododendron indicum	Ground cover
5968	Rhododendron kaempferi	Ground cover
5969	Rhododendron lutescens	Hedge
5970	Rhododendron luteum	Hedge
5971	Rhododendron luteum	Rootstock
5972	Rhododendron maximum	Wood
5973	Rhododendron molle	Insecticide
5974	Rhododendron ponticum	Hedge
5975	Rhododendron x praecox	Hedge
5976	Rhus ambigua	Dye
5977	Rhus ambigua	Lacquer
5978	Rhus ambigua	Mordant
5979	Rhus ambigua	Oil
5980	Rhus aromatica	Basketry
5981	Rhus aromatica	Dye
5982	Rhus aromatica	Mordant
5983	Rhus aromatica	Oil
5984	Rhus aromatica	Soil stabilization
5985	Rhus aromatica	Tannin
5986	Rhus chinensis	Dye
5987	Rhus chinensis	Ink
5988	Rhus chinensis	Mordant
5989	Rhus chinensis	Oil
5990	Rhus chinensis	Tannin
5991	Rhus chinensis	Wax
5992	Rhus copallina	Dye
5993	Rhus copallina	Hedge
5994	Rhus copallina	Mordant
5995	Rhus copallina	Oil
5996	Rhus copallina	Resin
5997	Rhus copallina	Soil stabilization
5998	Rhus copallina	Tannin
5999	Rhus copallina	Varnish
6000	Rhus copallina	Wood
6001	Rhus coriaria	Dye
6002	Rhus coriaria	Mordant
6003	Rhus coriaria	Oil
6004	Rhus coriaria	Tannin
6005	Rhus diversiloba	Basketry
6006	Rhus diversiloba	Dye
6007	Rhus diversiloba	Ink
6008	Rhus diversiloba	Mordant
6009	Rhus diversiloba	Oil
6010	Rhus glabra	Dye
6011	Rhus glabra	Hedge
6012	Rhus glabra	Mordant
6013	Rhus glabra	Oil
6014	Rhus glabra	Pioneer
6015	Rhus glabra	Shelterbelt
6016	Rhus glabra	Soil stabilization
6017	Rhus glabra	Tannin
6018	Rhus glabra	Wood
6019	Rhus integrifolia	Dye
6020	Rhus integrifolia	Fuel
6021	Rhus integrifolia	Mordant
6022	Rhus integrifolia	Oil
6023	Rhus integrifolia	Tannin
6024	Rhus integrifolia	Wood
6025	Rhus microphylla	Dye
6026	Rhus microphylla	Mordant
6027	Rhus microphylla	Oil
6028	Rhus ovata	Dye
6029	Rhus ovata	Mordant
6030	Rhus ovata	Oil
6031	Rhus ovata	Soil stabilization
6032	Rhus potaninii	Dye
6033	Rhus potaninii	Ink
6034	Rhus potaninii	Mordant
6035	Rhus potaninii	Oil
6036	Rhus punjabensis	Dye
6037	Rhus punjabensis	Mordant
6038	Rhus punjabensis	Oil
6039	Rhus punjabensis sinica	Dye
6040	Rhus punjabensis sinica	Mordant
6041	Rhus punjabensis sinica	Oil
6042	Rhus punjabensis sinica	Tannin
6043	Rhus radicans	Dye
6044	Rhus radicans	Ink
6045	Rhus radicans	Mordant
6046	Rhus radicans	Oil
6047	Rhus sempervirens	Dye
6048	Rhus sempervirens	Mordant
6049	Rhus sempervirens	Oil
6050	Rhus succedanea	Dye
6051	Rhus succedanea	Lacquer
6052	Rhus succedanea	Mordant
6053	Rhus succedanea	Oil
6054	Rhus succedanea	Varnish
6055	Rhus succedanea	Wax
6056	Rhus sylvestris	Dye
6057	Rhus sylvestris	Lacquer
6058	Rhus sylvestris	Mordant
6059	Rhus sylvestris	Oil
6060	Rhus sylvestris	Wax
6061	Rhus toxicodendron	Dye
6062	Rhus toxicodendron	Ink
6063	Rhus toxicodendron	Mordant
6064	Rhus toxicodendron	Oil
6065	Rhus toxicodendron	Tannin
6066	Rhus toxicodendron	Varnish
6067	Rhus trichocarpa	Dye
6068	Rhus trichocarpa	Mordant
6069	Rhus trichocarpa	Oil
6070	Rhus trichocarpa	Wax
6071	Rhus trilobata	Basketry
6072	Rhus trilobata	Deodorant
6073	Rhus trilobata	Dye
6074	Rhus trilobata	Mordant
6075	Rhus trilobata	Oil
6076	Rhus trilobata	Repellent
6077	Rhus trilobata	Tannin
6078	Rhus typhina	Dye
6079	Rhus typhina	Hedge
6080	Rhus typhina	Ink
6081	Rhus typhina	Mordant
6082	Rhus typhina	Musical
6083	Rhus typhina	Oil
6084	Rhus typhina	Pipes
6085	Rhus typhina	Shelterbelt
6086	Rhus typhina	Soil stabilization
6087	Rhus typhina	Tannin
6088	Rhus typhina	Wood
6089	Rhus verniciflua	Dye
6090	Rhus verniciflua	Lacquer
6091	Rhus verniciflua	Mordant
6092	Rhus verniciflua	Oil
6093	Rhus verniciflua	Wax
6094	Rhus vernix	Dye
6095	Rhus vernix	Ink
6096	Rhus vernix	Mordant
6097	Rhus vernix	Oil
6098	Rhus vernix	Varnish
6099	Rhus vernix	Wood
6100	Rhus wallichii	Dye
6101	Rhus wallichii	Lacquer
6102	Rhus wallichii	Mordant
6103	Rhus wallichii	Oil
6104	Rhus wallichii	Preservative
6105	Rhus wallichii	Wax
6106	Rhus wallichii	Wood
6107	Rhus x pulvinata	Dye
6108	Rhus x pulvinata	Mordant
6109	Rhus x pulvinata	Oil
6110	Rhus x pulvinata	Shelterbelt
6111	Rhus x pulvinata	Soil Stabilization
6112	Rhus x pulvinata	Tannin
6113	Rhus x pulvinata	Wood
6114	Ribes alpinum	Ground cover
6115	Ribes alpinum	Hedge
6116	Ribes bracteosum	Needles
6117	Ribes divaricatum	Needles
6118	Ribes divaricatum	String
6119	Ribes glandulosum	Ground cover
6120	Ribes lacustre	Needles
6121	Ribes lacustre	String
6122	Ribes lobbii	Needles
6123	Ribes lobbii	String
6124	Ribes nigrum	Cosmetic
6125	Ribes nigrum	Dye
6126	Ribes nigrum	Preservative
6127	Ribes rubrum	Cosmetic
6128	Ribes rubrum	Dye
6129	Ribes sanguineum	Hedge
6130	Ribes sanguineum glutinosum	Hedge
6131	Ribes uva-crispa	Cosmetic
6132	Ricinus communis	Fibre
6133	Ricinus communis	Insecticide
6134	Ricinus communis	Oil
6135	Ricinus communis	Repellent
6136	Ripogonum scandens	Basketry
6137	Ripogonum scandens	String
6138	Robinia fertilis	Soil stabilization
6139	Robinia flava	Soil stabilization
6140	Robinia luxurians	Soil stabilization
6141	Robinia luxurians	Wood
6142	Robinia neomexicana	Soil stabilization
6143	Robinia neomexicana	Wood
6144	Robinia pseudoacacia	Dye
6145	Robinia pseudoacacia	Essential
6146	Robinia pseudoacacia	Fibre
6147	Robinia pseudoacacia	Fuel
6148	Robinia pseudoacacia	Soil stabilization
6149	Robinia pseudoacacia	Wood
6150	Robinia viscosa	Soil stabilization
6151	Rodgersia podophylla	Ground cover
6152	Rohdea japonica	Insecticide
6153	Rosa acicularis	Dye
6154	Rosa acicularis	Hedge
6155	Rosa arkansana	Essential
6156	Rosa banksiae	Dye
6157	Rosa banksiae	Preservative
6158	Rosa banksiae	Tannin
6159	Rosa californica	Basketry
6160	Rosa californica	Essential
6161	Rosa canina	Hedge
6162	Rosa centifolia	Essential
6163	Rosa centifolia	Pot-pourri
6164	Rosa gallica	Essential
6165	Rosa gallica	Pot-pourri
6166	Rosa glauca	Hedge
6167	Rosa macrophylla	Hedge
6168	Rosa majalis	Dye
6169	Rosa moschata	Essential
6170	Rosa multiflora	Hedge
6171	Rosa multiflora	Rootstock
6172	Rosa multiflora	Soil stabilization
6173	Rosa nutkana	Hedge
6174	Rosa pimpinellifolia	Hedge
6175	Rosa rubiginosa	Hedge
6176	Rosa rugosa	Hedge
6177	Rosa virginiana	Ground cover
6178	Rosa virginiana	Hedge
6179	Rosa virginiana	Soil stabilization
6180	Rosa wichuraiana	Ground cover
6181	Rosa x damascena	Essential
6182	Rosmarinus officinalis	Dye
6183	Rosmarinus officinalis	Essential
6184	Rosmarinus officinalis	Ground cover
6185	Rosmarinus officinalis	Hair
6186	Rosmarinus officinalis	Hedge
6187	Rosmarinus officinalis	Incense
6188	Rosmarinus officinalis	Repellent
6189	Rubia akane	Dye
6190	Rubia cordifolia	Dye
6191	Rubia khasiana	Dye
6192	Rubia manjith	Dye
6193	Rubia peregrina	Dye
6194	Rubia sikkimensis	Dye
6195	Rubia tinctorum	Dye
6196	Rubia tinctorum	Polish
6197	Rubus abbrevians	Dye
6198	Rubus acaulis	Dye
6199	Rubus acer	Dye
6200	Rubus adenophorus	Dye
6201	Rubus adenotrichus	Dye
6202	Rubus affinis	Dye
6203	Rubus alexeterius	Dye
6204	Rubus allegheniensis	Dye
6205	Rubus almus	Dye
6206	Rubus amabilis	Dye
6207	Rubus ampelinus	Dye
6208	Rubus arcticus	Dye
6209	Rubus argutus	Dye
6210	Rubus arizonicus	Dye
6211	Rubus arizonicus	Ground cover
6212	Rubus australis	Dye
6213	Rubus avipes	Dye
6214	Rubus baileyanus	Dye
6215	Rubus barbatus	Dye
6216	Rubus bellobatus	Dye
6217	Rubus biflorus	Dye
6218	Rubus bifrons	Dye
6219	Rubus bloxamii	Dye
6220	Rubus buergeri	Dye
6221	Rubus caesius	Dye
6222	Rubus rolfei	Dye
6223	Rubus rolfei	Ground cover
6224	Rubus calycinus	Dye
6225	Rubus canadensis	Dye
6226	Rubus candicans	Dye
6227	Rubus caucasicus	Dye
6228	Rubus caudatus	Dye
6229	Rubus chamaemorus	Dye
6230	Rubus chroosepalus	Dye
6231	Rubus cockburnianus	Dye
6232	Rubus corchorifolius	Dye
6233	Rubus coreanus	Dye
6234	Rubus corylifolius	Dye
6235	Rubus crataegifolius	Dye
6236	Rubus croceanthus	Dye
6237	Rubus cuneifolius	Dye
6238	Rubus deliciosus	Dye
6239	Rubus divergens	Dye
6240	Rubus ellipticus	Dye
6241	Rubus enslenii	Dye
6242	Rubus flagellaris	Dye
6243	Rubus flagelliflorus	Dye
6244	Rubus floribundo-paniculatus	Dye
6245	Rubus floridus	Dye
6246	Rubus flosculosus	Dye
6247	Rubus frondosus	Dye
6248	Rubus fruticosus	Dye
6249	Rubus fruticosus	Fibre
6250	Rubus fruticosus	Pioneer
6251	Rubus geoides	Dye
6252	Rubus geophilus	Dye
6253	Rubus glandicaulis	Dye
6254	Rubus glaucus	Dye
6255	Rubus grayanus	Dye
6256	Rubus gunnianus	Dye
6257	Rubus henryi	Dye
6258	Rubus hirsutus	Dye
6259	Rubus hispidus	Dye
6260	Rubus hispidus	Ground cover
6261	Rubus humilifolius	Dye
6262	Rubus hypargyrus niveus	Dye
6263	Rubus ichangensis	Dye
6264	Rubus idaeus	Cosmetic
6265	Rubus idaeus	Dye
6266	Rubus idaeus	Paper
6267	Rubus ikenoensis	Dye
6268	Rubus illecebrosus	Dye
6269	Rubus illecebrosus	Ground cover
6270	Rubus innominatus	Dye
6271	Rubus invisus	Dye
6272	Rubus jacens	Dye
6273	Rubus kuntzeanus	Dye
6274	Rubus laciniatus	Dye
6275	Rubus lambertianus	Dye
6276	Rubus lanatus	Dye
6277	Rubus lasiostylus	Dye
6278	Rubus laudatus	Dye
6279	Rubus lemurum	Dye
6280	Rubus lentiginosus	Dye
6281	Rubus leucodermis	Dye
6282	Rubus leucostachys	Dye
6283	Rubus lineatus	Dye
6284	Rubus lineatus	Fencing
6285	Rubus linkianus	Dye
6286	Rubus loganobaccus	Dye
6287	Rubus louisianus	Dye
6288	Rubus macilentus	Dye
6289	Rubus macropetalus	Dye
6290	Rubus magnificus	Dye
6291	Rubus mesogaeus	Dye
6292	Rubus michiganensis	Dye
6293	Rubus microphyllus	Dye
6294	Rubus moluccanus	Dye
6295	Rubus moorei	Dye
6296	Rubus nemerosus	Dye
6297	Rubus nepalensis	Dye
6298	Rubus nepalensis	Ground cover
6299	Rubus nessensis	Dye
6300	Rubus nigricans	Dye
6301	Rubus nitidioides	Dye
6302	Rubus niveus	Dye
6303	Rubus nubigenus	Dye
6304	Rubus occidentalis	Dye
6305	Rubus odoratus	Dye
6306	Rubus odoratus	Ground cover
6307	Rubus pungens oldhamii	Dye
6308	Rubus ostryfolius	Dye
6309	Rubus palmatus	Dye
6310	Rubus paniculatus	Dye
6311	Rubus parcifrondifer	Dye
6312	Rubus parviflorus	Dye
6313	Rubus parviflorus	Ground cover
6314	Rubus parviflorus	Lining
6315	Rubus parviflorus	Soap
6316	Rubus parvifolius	Dye
6317	Rubus parvus	Dye
6318	Rubus parvus	Ground cover
6319	Rubus pascuus	Dye
6320	Rubus pectinellus	Dye
6321	Rubus pedatus	Dye
6322	Rubus peltatus	Dye
6323	Rubus pensylvanicus	Dye
6324	Rubus pergratus	Dye
6325	Rubus permixtus	Dye
6326	Rubus philadelphicus	Dye
6327	Rubus phoenicolasius	Dye
6328	Rubus platyphyllus	Dye
6329	Rubus platysepalus	Dye
6330	Rubus procerus	Dye
6331	Rubus pseudo-acer	Dye
6332	Rubus pubescens	Dye
6333	Rubus parvifolius	Tannin
6334	Rubus racemosus	Dye
6335	Rubus radicans	Dye
6336	Rubus reticulatus	Dye
6337	Rubus rhamnifolius	Dye
6338	Rubus rosa	Dye
6339	Rubus rosaefolius	Dye
6340	Rubus roseus	Dye
6341	Rubus rubiginosus	Dye
6342	Rubus sachalinensis	Dye
6343	Rubus salteri	Dye
6344	Rubus sanguineus	Dye
6345	Rubus saxatilis	Dye
6346	Rubus schmidelioides	Dye
6347	Rubus serissimus	Dye
6348	Rubus setchuenensis	Dye
6349	Rubus sieboldii	Dye
6350	Rubus simplex	Dye
6351	Rubus spectabilis	Dye
6352	Rubus spectabilis	Pipes
6353	Rubus squarrosus	Dye
6354	Rubus stans	Dye
6355	Rubus stellatus	Dye
6356	Rubus strigosus	Dye
6357	Rubus sulcatus	Dye
6358	Rubus tephrodes	Dye
6359	Rubus thibetanus	Dye
6360	Rubus thyrsanthus	Dye
6361	Rubus tricolor	Dye
6362	Rubus tricolor	Ground cover
6363	Rubus trifidus	Dye
6364	Rubus trivialis	Dye
6365	Rubus tsangorum	Dye
6366	Rubus ulmifolius	Dye
6367	Rubus ursinus	Dye
6368	Rubus vernus	Dye
6369	Rubus vestervicensis	Dye
6370	Rubus villosus	Dye
6371	Rubus x neglectus	Dye
6372	Rubus xanthocarpus	Dye
6373	Rudbeckia laciniata	Dye
6374	Rulingia dasyphylla	Fibre
6375	Rulingia dasyphylla	Hedge
6376	Rulingia dasyphylla	Wood
6377	Rumex abyssinicus	Dye
6378	Rumex acetosa	Cleanser
6379	Rumex acetosa	Dye
6380	Rumex acetosa	Polish
6381	Rumex acetosella	Dye
6382	Rumex alpinus	Dye
6383	Rumex aquaticus	Dye
6384	Rumex aquaticus	Teeth
6385	Rumex arcticus	Dye
6386	Rumex arifolius	Dye
6387	Rumex berlandieri	Dye
6388	Rumex brownii	Dye
6389	Rumex bucephalophorus	Dye
6390	Rumex conglomeratus	Dye
6391	Rumex crispus	Compost
6392	Rumex crispus	Dye
6393	Rumex daiwoo	Dye
6394	Rumex daiwoo	Insecticide
6395	Rumex dentatus	Dye
6396	Rumex gmelinii	Dye
6397	Rumex hastatus	Dye
6398	Rumex hydrolapathum	Dye
6399	Rumex hydrolapathum	Tannin
6400	Rumex hydrolapathum	Teeth
6401	Rumex hymenosepalus	Dye
6402	Rumex hymenosepalus	Tannin
6403	Rumex japonicus	Dye
6404	Rumex longifolius	Dye
6405	Rumex maritimus	Dye
6406	Rumex mexicanus	Dye
6407	Rumex mexicanus	Tinder
6408	Rumex obtusifolius	Dye
6409	Rumex occidentalis	Dye
6410	Rumex patienta	Dye
6411	Rumex paucifolius	Dye
6412	Rumex pulcher	Dye
6413	Rumex sanguineus	Dye
6414	Rumex scutatus	Dye
6415	Rumex scutatus	Ground cover
6416	Rumex venosus	Dye
6417	Rumex vesicarius	Dye
6418	Ruscus aculeatus	Broom
6419	Ruscus aculeatus	Ground cover
6420	Ruscus aculeatus	Scourer
6421	Ruta chalepensis	Essential
6422	Ruta graveolens	Dye
6423	Ruta graveolens	Essential
6424	Ruta graveolens	Ground cover
6425	Ruta graveolens	Repellent
6426	Ruta graveolens	Strewing
6427	Ruta montana	Essential
6428	Sabal etonia	Fibre
6429	Sabal etonia	Tannin
6430	Sabal mexicana	Basketry
6431	Sabal mexicana	Fibre
6432	Sabal mexicana	Tannin
6433	Sabal mexicana	Thatching
6434	Sabal minor	Fibre
6435	Sabal minor	Tannin
6436	Sabal minor	Thatching
6437	Sabal palmetto	Brush
6438	Sabal palmetto	Fibre
6439	Sabal palmetto	Tannin
6440	Sabal palmetto	Weaving
6441	Sabal palmetto	Wood
6442	Salicornia bigelovii	Oil
6443	Salicornia europaea	Cleanser
6444	Salicornia europaea	Potash
6445	Salicornia quinqueflora	Cleanser
6446	Salicornia quinqueflora	Potash
6447	Salicornia virginica	Potash
6448	Salix 'Americana'	Basketry
6449	Salix 'Bowles hybrid'	Basketry
6450	Salix 'Bowles hybrid'	Pioneer
6451	Salix 'Bowles hybrid'	Shelterbelt
6452	Salix 'Forbiana'	Basketry
6453	Salix acutifolia	Basketry
6454	Salix acutifolia	Shelterbelt
6455	Salix acutifolia	Soil stabilization
6456	Salix alba	Basketry
6457	Salix alba	Charcoal
6458	Salix alba	Paper
6459	Salix alba	Pioneer
6460	Salix alba	Shelterbelt
6461	Salix alba	String
6462	Salix alba	Wood
6463	Salix alba caerulea	Basketry
6464	Salix alba caerulea	Charcoal
6465	Salix alba caerulea	Shelterbelt
6466	Salix alba caerulea	String
6467	Salix alba caerulea	Wood
6468	Salix alba vitellina	Basketry
6469	Salix alba vitellina	Charcoal
6470	Salix alba vitellina	Paper
6471	Salix alba vitellina	Shelterbelt
6472	Salix alba vitellina	String
6473	Salix alba vitellina	Wood
6474	Salix amygdaloides	Basketry
6475	Salix amygdaloides	Charcoal
6476	Salix amygdaloides	Dye
6477	Salix amygdaloides	Pioneer
6478	Salix amygdaloides	Soil stabilization
6479	Salix amygdaloides	Tannin
6480	Salix amygdaloides	Wood
6481	Salix appendiculata	Soil reclamation
6482	Salix arenaria	Soil stabilization
6483	Salix atrocinerea	Shelterbelt
6484	Salix atrocinerea	Soil stabilization
6485	Salix aurita	Basketry
6486	Salix aurita	Pioneer
6487	Salix babylonica	Basketry
6488	Salix babylonica	Hair
6489	Salix babylonica	Soil stabilization
6490	Salix bebbiana	Basketry
6491	Salix bebbiana	Charcoal
6492	Salix bebbiana	Fibre
6493	Salix bebbiana	Pioneer
6494	Salix bebbiana	Wood
6495	Salix brachycarpa	Shelterbelt
6496	Salix caprea	Basketry
6497	Salix caprea	Charcoal
6498	Salix caprea	Ground cover
6499	Salix caprea	Hedge
6500	Salix caprea	Leather
6501	Salix caprea	Pioneer
6502	Salix caprea	Shelterbelt
6503	Salix caprea	Tannin
6504	Salix caprea	Wood
6505	Salix cinerea	Pioneer
6506	Salix cinerea	Soil stabilization
6507	Salix commutata	Soil reclamation
6508	Salix daphnoides	Basketry
6509	Salix daphnoides	Shelterbelt
6510	Salix daphnoides	Soil stabilization
6511	Salix daphnoides	Wood
6512	Salix decipiens	Basketry
6513	Salix eriocephala	Basketry
6514	Salix eriocephala	Shelterbelt
6515	Salix eriocephala	Soil stabilization
6516	Salix exigua	Baby care
6517	Salix exigua	Basketry
6518	Salix exigua	Fibre
6519	Salix exigua	Pioneer
6520	Salix exigua	Soil reclamation
6521	Salix exigua	Soil stabilization
6522	Salix exigua	String
6523	Salix exigua	Teeth
6524	Salix fluviatilis	Basketry
6525	Salix fluviatilis	Pioneer
6526	Salix fluviatilis	Soil stabilization
6527	Salix fluviatilis	String
6528	Salix fragilis	Basketry
6529	Salix fragilis	Charcoal
6530	Salix fragilis	Tannin
6531	Salix fragilis	Wood
6532	Salix gilgiana	Basketry
6533	Salix gooddingii	Baby care
6534	Salix gooddingii	Basketry
6535	Salix hastata	Oil
6536	Salix hastata	Soil stabilization
6537	Salix hookeriana	Basketry
6538	Salix hookeriana	Fibre
6539	Salix hookeriana	Hair
6540	Salix hookeriana	Miscellany
6541	Salix hookeriana	Wood
6542	Salix koriyanagi	Basketry
6543	Salix lanata	Ground cover
6544	Salix lanata	Hedge
6545	Salix lasiandra	Basketry
6546	Salix lasiandra	Charcoal
6547	Salix lasiandra	String
6548	Salix lasiolepis	Basketry
6549	Salix lasiolepis	Charcoal
6550	Salix lasiolepis	Fibre
6551	Salix miyabeana	Basketry
6552	Salix nigra	Basketry
6553	Salix nigra	Charcoal
6554	Salix nigra	Hair
6555	Salix nigra	Paper
6556	Salix nigra	Soil stabilization
6557	Salix nigra	Tannin
6558	Salix nigra	Wood
6559	Salix nipponica	Basketry
6560	Salix nipponica	Dye
6561	Salix pentandra	Basketry
6562	Salix pentandra	Pot-pourri
6563	Salix petiolaris	Basketry
6564	Salix piperi	Basketry
6565	Salix piperi	Miscellany
6566	Salix piperi	String
6567	Salix purpurea	Basketry
6568	Salix purpurea	Hedge
6569	Salix purpurea	Repellent
6570	Salix purpurea	Soil reclamation
6571	Salix purpurea	Soil stabilization
6572	Salix purpurea	Tannin
6573	Salix purpurea lambertiana	Basketry
6574	Salix purpurea lambertiana	Hedge
6575	Salix purpurea lambertiana	Repellent
6576	Salix purpurea lambertiana	Shelterbelt
6577	Salix purpurea lambertiana	Soil reclamation
6578	Salix purpurea lambertiana	Soil stabilization
6579	Salix repens	Ground cover
6580	Salix repens	Oil
6581	Salix repens	Soil stabilization
6582	Salix repens	Tannin
6583	Salix schwerinii	Basketry
6584	Salix scouleriana	Basketry
6585	Salix scouleriana	Fibre
6586	Salix scouleriana	String
6587	Salix scouleriana	Wood
6588	Salix sitchensis	Basketry
6589	Salix sitchensis	Fibre
6590	Salix sitchensis	Wood
6591	Salix taxifolia	Broom
6592	Salix triandra	Basketry
6593	Salix triandra	Dye
6594	Salix viminalis	Basketry
6595	Salix viminalis	Soil stabilization
6596	Salix viminalis	Tannin
6597	Salix wallichiana	Basketry
6598	Salix wallichiana	Teeth
6599	Salix x mollisima hippophaeifolia	Basketry
6600	Salix x mollisima undulata	Basketry
6601	Salix x rubra	Basketry
6602	Salix x smithiana	Basketry
6603	Salsola kali	Cleanser
6604	Salsola kali	Potash
6605	Salsola soda	Potash
6606	Salvia apiana	Hair
6607	Salvia apiana	Incense
6608	Salvia fruticosa	Essential
6609	Salvia glutinosa	Ground cover
6610	Salvia glutinosa	Gum
6611	Salvia lavandulifolia	Essential
6612	Salvia officinalis	Compost
6613	Salvia officinalis	Essential
6614	Salvia officinalis	Ground cover
6615	Salvia officinalis	Repellent
6616	Salvia officinalis	Strewing
6617	Salvia officinalis	Teeth
6618	Salvia sclarea	Essential
6619	Salvia sclarea	Oil
6620	Salvia tiliifolia	Parasiticide
6621	Sambucus australiasica	Wood
6622	Sambucus caerulea	Musical
6623	Sambucus caerulea	Repellent
6624	Sambucus caerulea	Tinder
6625	Sambucus caerulea	Wood
6626	Sambucus canadensis	Compost
6627	Sambucus canadensis	Dye
6628	Sambucus canadensis	Fungicide
6629	Sambucus canadensis	Insecticide
6630	Sambucus canadensis	Musical
6631	Sambucus canadensis	Repellent
6632	Sambucus canadensis	Straw
6633	Sambucus chinensis	Parasiticide
6634	Sambucus ebulus	Dye
6635	Sambucus ebulus	Ground cover
6636	Sambucus ebulus	Hair
6637	Sambucus ebulus	Ink
6638	Sambucus ebulus	Repellent
6639	Sambucus mexicana	Dye
6640	Sambucus mexicana	Wood
6641	Sambucus nigra	Compost
6642	Sambucus nigra	Cosmetic
6643	Sambucus nigra	Dye
6644	Sambucus nigra	Fungicide
6645	Sambucus nigra	Hedge
6646	Sambucus nigra	Insecticide
6647	Sambucus nigra	Litmus
6648	Sambucus nigra	Microscope
6649	Sambucus nigra	Musical
6650	Sambucus nigra	Pioneer
6651	Sambucus nigra	Pipes
6652	Sambucus nigra	Repellent
6653	Sambucus nigra	Wood
6654	Sambucus pubens	Musical
6655	Sambucus racemosa	Repellent
6656	Sambucus racemosa	Straw
6657	Sambucus racemosa	Wood
6658	Sambucus racemosa kamtschatica	Repellent
6659	Sambucus racemosa kamtschatica	Straw
6660	Sambucus racemosa kamtschatica	Wood
6661	Sambucus williamsii	Insecticide
6662	Sanguinaria canadensis	Dye
6663	Sanguinaria canadensis	Repellent
6664	Sanguisorba minor	Soil reclamation
6665	Sanguisorba minor	Soil stabilization
6666	Sanguisorba officinalis	Tannin
6667	Sanicula europaea	Ground cover
6668	Sanseviera aethiopica	Fibre
6669	Santalum acuminatum	Friction sticks
6670	Santalum acuminatum	Tannin
6671	Santalum acuminatum	Wax
6672	Santalum acuminatum	Wood
6673	Santalum lanceolatum	Wood
6674	Santolina chamaecyparissus	Dye
6675	Santolina chamaecyparissus	Essential
6676	Santolina chamaecyparissus	Ground cover
6677	Santolina chamaecyparissus	Hedge
6678	Santolina chamaecyparissus	Pot-pourri
6679	Santolina chamaecyparissus	Repellent
6680	Santolina pinnata neopolitana	Ground cover
6681	Santolina pinnata neopolitana	Hedge
6682	Santolina rosmarinifolia	Hedge
6683	Sapindus drummondii	Buttons
6684	Sapindus drummondii	Soap
6685	Sapindus drummondii	Wood
6686	Sapindus marginatus	Soap
6687	Sapindus marginatus	Wood
6688	Sapium sebiferum	Dye
6689	Sapium sebiferum	Hair
6690	Sapium sebiferum	Oil
6691	Sapium sebiferum	Tannin
6692	Sapium sebiferum	Wax
6693	Sapium sebiferum	Wood
6694	Saponaria ocymoides	Ground cover
6695	Saponaria ocymoides	Soap
6696	Saponaria officinalis	Ground cover
6697	Saponaria officinalis	Soap
6698	Sarcobatus vermiculatus	Fuel
6699	Sarcobatus vermiculatus	Wood
6700	Sargentodoxa cuneata	Insecticide
6701	Sasa kurilensis	Soil stabilization
6702	Sasa kurilensis	Wood
6703	Sasa palmata	Hedge
6704	Sasa palmata	Plant support
6705	Sasa palmata	Wood
6706	Sasa veitchii	Ground cover
6707	Sasa veitchii	Hedge
6708	Sasaella ramosa	Soil stabilization
6709	Sassafras albidum	Dye
6710	Sassafras albidum	Essential
6711	Sassafras albidum	Repellent
6712	Sassafras albidum	Wood
6713	Satureja hortensis	Essential
6714	Satureja hortensis	Repellent
6715	Satureja montana	Essential
6716	Satureja montana	Ground cover
6717	Satureja montana	Repellent
6718	Satureja thymbra	Cleanser
6719	Satureja thymbra	Essential
6720	Saussurea costus	Essential
6721	Saussurea costus	Hair
6722	Saussurea costus	Incense
6723	Saxifraga stolonifera	Ground cover
6724	Schinus molle	Miscellany
6725	Schinus polygamus	Resin
6726	Schisandra chinensis	Gum
6727	Schisandra chinensis	Hair
6728	Schisandra chinensis	Size
6729	Schisandra chinensis	Wood
6730	Schizophragma hydrangeoides	Ground cover
6731	Schizophragma integrifolium	Ground cover
6732	Sciadopitys verticillata	Dye
6733	Sciadopitys verticillata	Oil
6734	Sciadopitys verticillata	Varnish
6735	Sciadopitys verticillata	Wood
6736	Scirpus acutus	Basketry
6737	Scirpus acutus	Paper
6738	Scirpus acutus	Weaving
6739	Scirpus affinis	Insulation
6740	Scirpus affinis	Thatching
6741	Scirpus affinis	Weaving
6742	Scirpus americanus	Basketry
6743	Scirpus americanus	Hair
6744	Scirpus americanus	Weaving
6745	Scirpus cyperinus	Stuffing
6746	Scirpus cyperinus	Weaving
6747	Scirpus fluviatilis	Basketry
6748	Scirpus lacustris	Paper
6749	Scirpus lacustris	Thatching
6750	Scirpus lacustris	Weaving
6751	Scirpus maritimus	Basketry
6752	Scirpus maritimus	Weaving
6753	Scirpus microcarpus	Basketry
6754	Scirpus nevadensis	Weaving
6755	Scirpus validus	Basketry
6756	Scirpus validus	Weaving
6757	Scirpus validus creber	Basketry
6758	Scirpus validus creber	Weaving
6759	Scorzonera acanthoclada	Latex
