ID	Latin name	Use
754	Allium cepa proliferum	Antispasmodic
755	Allium cepa proliferum	Carminative
756	Allium cepa proliferum	Diuretic
757	Allium cepa proliferum	Expectorant
758	Allium cepa proliferum	Febrifuge
759	Allium cepa proliferum	Hypoglycaemic
760	Allium cepa proliferum	Hypotensive
761	Allium cepa proliferum	Lithontripic
762	Allium cepa proliferum	Skin
763	Allium cepa proliferum	Stomachic
764	Allium cepa proliferum	Tonic
765	Allium cernuum	Lithontripic
766	Allium cernuum	Poultice
767	Allium chinense	Astringent
768	Allium chinense	Carminative
769	Allium chinense	Expectorant
770	Allium fistulosum	Antibacterial
771	Allium fistulosum	Antifungal
772	Allium fistulosum	Antipyretic
773	Allium fistulosum	Diuretic
774	Allium fistulosum	Expectorant
775	Allium fistulosum	Stomachic
776	Allium grayi	Depurative
777	Allium grayi	Emmenagogue
778	Allium grayi	Nervine
779	Allium grayi	Tonic
780	Allium macrostemon	Astringent
781	Allium macrostemon	Carminative
782	Allium macrostemon	Diuretic
783	Allium paradoxum	Anticholesterolemic
784	Allium paradoxum	Digestive
785	Allium paradoxum	Tonic
786	Allium porrum	Anthelmintic
787	Allium porrum	Antiasthmatic
788	Allium porrum	Anticholesterolemic
789	Allium porrum	Antiseptic
790	Allium porrum	Antispasmodic
791	Allium porrum	Cholagogue
792	Allium porrum	Diaphoretic
793	Allium porrum	Diuretic
794	Allium porrum	Expectorant
795	Allium porrum	Febrifuge
796	Allium porrum	Stimulant
797	Allium porrum	Stings
798	Allium porrum	Stomachic
799	Allium porrum	Tonic
800	Allium porrum	Vasodilator
801	Allium sativum	Anthelmintic
802	Allium sativum	Antiasthmatic
803	Allium sativum	Anticholesterolemic
804	Allium sativum	Antiseptic
805	Allium sativum	Antispasmodic
806	Allium sativum	Cancer
807	Allium sativum	Cholagogue
808	Allium sativum	Diaphoretic
809	Allium sativum	Diuretic
810	Allium sativum	Expectorant
811	Allium sativum	Febrifuge
812	Allium sativum	Stimulant
813	Allium sativum	Stings
814	Allium sativum	Stomachic
815	Allium sativum	Tonic
816	Allium sativum	Vasodilator
817	Allium sativum ophioscorodon	Anthelmintic
818	Allium sativum ophioscorodon	Antiasthmatic
819	Allium sativum ophioscorodon	Anticholesterolemic
820	Allium sativum ophioscorodon	Antiseptic
821	Allium sativum ophioscorodon	Antispasmodic
822	Allium sativum ophioscorodon	Cancer
823	Allium sativum ophioscorodon	Cholagogue
824	Allium sativum ophioscorodon	Diaphoretic
825	Allium sativum ophioscorodon	Diuretic
826	Allium sativum ophioscorodon	Expectorant
827	Allium sativum ophioscorodon	Febrifuge
828	Allium sativum ophioscorodon	Stimulant
829	Allium sativum ophioscorodon	Stings
830	Allium sativum ophioscorodon	Stomachic
831	Allium sativum ophioscorodon	Tonic
832	Allium sativum ophioscorodon	Vasodilator
833	Allium schoenoprasum	Appetizer
834	Allium schoenoprasum	Digestive
835	Allium schoenoprasum	Hypotensive
836	Allium schoenoprasum	Tonic
837	Allium schoenoprasum sibiricum	Appetizer
838	Allium schoenoprasum sibiricum	Digestive
839	Allium schoenoprasum sibiricum	Hypotensive
840	Allium schoenoprasum sibiricum	Tonic
841	Allium scorodoprasum	Depurative
842	Allium scorodoprasum	Digestive
843	Allium tricoccum	Emetic
844	Allium tuberosum	Antibacterial
845	Allium tuberosum	Cardiac
846	Allium tuberosum	Digestive
847	Allium tuberosum	Stomachic
848	Allium tuberosum	Tonic
849	Allium ursinum	Anthelmintic
850	Allium ursinum	Antiasthmatic
851	Allium ursinum	Anticholesterolemic
852	Allium ursinum	Antiseptic
853	Allium ursinum	Antispasmodic
854	Allium ursinum	Astringent
855	Allium ursinum	Cholagogue
856	Allium ursinum	Depurative
857	Allium ursinum	Diaphoretic
858	Allium ursinum	Diuretic
859	Allium ursinum	Expectorant
860	Allium ursinum	Febrifuge
861	Allium ursinum	Hypotensive
862	Allium ursinum	Rubefacient
863	Allium ursinum	Stimulant
864	Allium ursinum	Stomachic
865	Allium ursinum	Tonic
866	Allium ursinum	Vasodilator
867	Allium victorialis	Antiscorbutic
868	Allium victorialis	Carminative
869	Allium victorialis	Diuretic
870	Allium victorialis	Vermifuge
871	Allium victorialis	Women's complaints
872	Allium vineale	Antiasthmatic
873	Allium vineale	Blood purifier
874	Allium vineale	Carminative
875	Allium vineale	Cathartic
876	Allium vineale	Diuretic
877	Allium vineale	Expectorant
878	Allium vineale	Stimulant
879	Allium vineale	Vasodilator
880	Alnus glutinosa	Alterative
881	Alnus glutinosa	Astringent
882	Alnus glutinosa	Cathartic
883	Alnus glutinosa	Emetic
884	Alnus glutinosa	Febrifuge
885	Alnus glutinosa	Galactogogue
886	Alnus glutinosa	Haemostatic
887	Alnus glutinosa	Parasiticide
888	Alnus glutinosa	Skin
889	Alnus glutinosa	Tonic
890	Alnus glutinosa	Vermifuge
891	Alnus japonica	Cancer
892	Alnus nepalensis	Diuretic
893	Alnus rhombifolia	Astringent
894	Alnus rhombifolia	Birthing aid
895	Alnus rhombifolia	Diaphoretic
896	Alnus rhombifolia	Emetic
897	Alnus rhombifolia	Haemostatic
898	Alnus rhombifolia	Skin
899	Alnus rhombifolia	Stomachic
900	Alnus rhombifolia	TB
901	Alnus rhombifolia	Tonic
902	Alnus rubra	Anodyne
903	Alnus rubra	Appetizer
904	Alnus rubra	Astringent
905	Alnus rubra	Cathartic
906	Alnus rubra	Cytostatic
907	Alnus rubra	Febrifuge
908	Alnus rubra	Skin
909	Alnus rubra	Stomachic
910	Alnus rubra	TB
911	Alnus rubra	Tonic
912	Alnus rugosa	Alterative
913	Alnus rugosa	Anodyne
914	Alnus rugosa	Astringent
915	Alnus rugosa	Cathartic
916	Alnus rugosa	Emetic
917	Alnus rugosa	Febrifuge
918	Alnus rugosa	Odontalgic
919	Alnus rugosa	Ophthalmic
920	Alnus rugosa	Stomachic
921	Alnus rugosa	Tonic
922	Alnus serrulata	Astringent
923	Alnus serrulata	Diuretic
924	Alnus serrulata	Emetic
925	Alnus serrulata	Ophthalmic
926	Alnus serrulata	Purgative
927	Alnus sinuata	Astringent
928	Alnus sinuata	Emetic
929	Alnus sinuata	Haemostatic
930	Alnus sinuata	Stomachic
931	Alnus sinuata	Tonic
932	Alnus tenuifolia	Anodyne
933	Alnus tenuifolia	Astringent
934	Alnus tenuifolia	Emetic
935	Alnus tenuifolia	Febrifuge
936	Alnus tenuifolia	Haemostatic
937	Alnus tenuifolia	Stomachic
938	Alnus tenuifolia	Tonic
939	Alnus viridis crispa	Abortifacient
940	Alnus viridis crispa	Appetizer
941	Alnus viridis crispa	Astringent
942	Alnus viridis crispa	Emetic
943	Alnus viridis crispa	Emmenagogue
944	Alnus viridis crispa	Haemostatic
945	Alnus viridis crispa	Poultice
946	Alnus viridis crispa	Skin
947	Alnus viridis crispa	Stomachic
948	Alnus viridis crispa	Tonic
949	Aloe vera	Cancer
950	Aloe vera	Emmenagogue
951	Aloe vera	Emollient
952	Aloe vera	Laxative
953	Aloe vera	Miscellany
954	Aloe vera	Purgative
955	Aloe vera	Skin
956	Aloe vera	Stimulant
957	Aloe vera	Stomachic
958	Aloe vera	Tonic
959	Aloe vera	Vermifuge
960	Aloe vera	Vulnerary
961	Alopecurus aequalis	Antiphlogistic
962	Alopecurus aequalis	Depurative
963	Alopecurus aequalis	Diuretic
964	Aloysia triphylla	Antispasmodic
965	Aloysia triphylla	Aromatherapy
966	Aloysia triphylla	Febrifuge
967	Aloysia triphylla	Sedative
968	Aloysia triphylla	Stomachic
969	Althaea officinalis	Antitussive
970	Althaea officinalis	Demulcent
971	Althaea officinalis	Diuretic
972	Althaea officinalis	Emollient
973	Althaea officinalis	Laxative
974	Althaea officinalis	Odontalgic
975	Amaranthus bidentata	Antiphlogistic
976	Amaranthus bidentata	Diuretic
977	Amaranthus bidentata	Emmenagogue
978	Amaranthus bidentata	Tonic
979	Amaranthus blitum	Astringent
980	Amaranthus campestris	Diuretic
981	Amaranthus caudatus	Anthelmintic
982	Amaranthus caudatus	Astringent
983	Amaranthus hybridus	Astringent
984	Amaranthus hypochondriacus	Astringent
985	Amaranthus polygamus	Aphrodisiac
986	Amaranthus retroflexus	Astringent
987	Amaranthus spinosus	Antidote
988	Amaranthus spinosus	Astringent
989	Amaranthus spinosus	Diaphoretic
990	Amaranthus spinosus	Emmenagogue
991	Amaranthus spinosus	Emollient
992	Amaranthus spinosus	Febrifuge
993	Amaranthus spinosus	VD
994	Amaranthus tricolor	Astringent
995	Amaranthus viridis	Astringent
996	Amaranthus viridis	Vermifuge
997	Ambrosia artemesiifolia	Antidote
998	Ambrosia artemesiifolia	Astringent
999	Ambrosia artemesiifolia	Disinfectant
1000	Ambrosia artemesiifolia	Emetic
1001	Ambrosia artemesiifolia	Febrifuge
1002	Ambrosia artemesiifolia	Women's complaints
1003	Ambrosia trifida	Antidote
1004	Ambrosia trifida	Astringent
1005	Ambrosia trifida	Emetic
1006	Ambrosia trifida	Poultice
1007	Ambrosia trifida	Skin
1008	Ambrosia trifida	Women's complaints
1009	Amelanchier alnifolia	Appetizer
1010	Amelanchier alnifolia	Birthing aid
1011	Amelanchier alnifolia	Contraceptive
1012	Amelanchier alnifolia	Diaphoretic
1013	Amelanchier alnifolia	Febrifuge
1014	Amelanchier alnifolia	Laxative
1015	Amelanchier alnifolia	Ophthalmic
1016	Amelanchier alnifolia	Stomachic
1017	Amelanchier alnifolia cusickii	Ophthalmic
1018	Amelanchier alnifolia semiintegrifolia	Ophthalmic
1019	Amelanchier alnifolia semiintegrifolia	VD
1020	Amelanchier arborea	Anthelmintic
1021	Amelanchier arborea	Astringent
1022	Amelanchier arborea	Tonic
1023	Amelanchier arborea	VD
1024	Amelanchier canadensis	Anthelmintic
1025	Amelanchier canadensis	Disinfectant
1026	Amelanchier canadensis	Women's complaints
1027	Amelanchier laevis	Miscellany
1028	Amelanchier pallida	Ophthalmic
1029	Amelanchier pallida	Women's complaints
1030	Amelanchier stolonifera	Tonic
1031	Amelanchier utahensis	Ophthalmic
1032	Amelanchier utahensis	Oxytoxic
1033	Ammi visnaga	Antiasthmatic
1034	Ammi visnaga	Diuretic
1035	Ammi visnaga	Lithontripic
1036	Ammi visnaga	Vasodilator
1037	Amorpha canescens	Anthelmintic
1038	Amorpha canescens	Miscellany
1039	Amorpha canescens	Salve
1040	Amorpha canescens	Skin
1041	Amorpha canescens	Stomachic
1042	Amorpha nana	Expectorant
1043	Amorphophallus paeoniifolius	Carminative
1044	Amorphophallus paeoniifolius	Expectorant
1045	Amorphophallus paeoniifolius	Restorative
1046	Amorphophallus paeoniifolius	Stomachic
1047	Amorphophallus paeoniifolius	Tonic
1048	Amorphophallus rivieri	Febrifuge
1049	Amorphophallus rivieri	Oxytoxic
1050	Amorphophallus rivieri	Sialagogue
1051	Ampelopsis brevipedunculata	Antiphlogistic
1052	Ampelopsis brevipedunculata	Depurative
1053	Ampelopsis brevipedunculata	Febrifuge
1054	Ampelopsis japonica	Anodyne
1055	Ampelopsis japonica	Antibacterial
1056	Ampelopsis japonica	Antifungal
1057	Ampelopsis japonica	Depurative
1058	Ampelopsis japonica	Febrifuge
1059	Ampelopsis japonica	Vulnerary
1060	Anacamptis pyramidalis	Demulcent
1061	Anacamptis pyramidalis	Nutritive
1062	Anacyclus pyrethrum	Acrid
1063	Anacyclus pyrethrum	Odontalgic
1064	Anagallis arvensis	Antitussive
1065	Anagallis arvensis	Cholagogue
1066	Anagallis arvensis	Diaphoretic
1067	Anagallis arvensis	Diuretic
1068	Anagallis arvensis	Expectorant
1069	Anagallis arvensis	Homeopathy
1070	Anagallis arvensis	Nervine
1071	Anagallis arvensis	Purgative
1072	Anagallis arvensis	Stimulant
1073	Anagallis arvensis	Vulnerary
1074	Anaphalis margaritacea	Anodyne
1075	Anaphalis margaritacea	Antiseptic
1076	Anaphalis margaritacea	Astringent
1077	Anaphalis margaritacea	Expectorant
1078	Anaphalis margaritacea	Poultice
1079	Anaphalis margaritacea	Sedative
1080	Anchusa azurea	Antitussive
1081	Anchusa azurea	Depurative
1082	Anchusa azurea	Diaphoretic
1083	Anchusa azurea	Diuretic
1084	Anchusa azurea	Poultice
1085	Anchusa officinalis	Demulcent
1086	Anchusa officinalis	Expectorant
1087	Anchusa officinalis	Homeopathy
1088	Andromeda polifolia	Pectoral
1089	Andropogon gerardii	Analgesic
1090	Andropogon gerardii	Carminative
1091	Andropogon gerardii	Diuretic
1092	Andropogon virginicus	Astringent
1093	Andropogon virginicus	Salve
1094	Androsace sarmentosa	Resolvent
1095	Anemarrhena asphodeloides	Antifungal
1096	Anemarrhena asphodeloides	Antiseptic
1097	Anemarrhena asphodeloides	Bitter
1098	Anemarrhena asphodeloides	Diuretic
1099	Anemarrhena asphodeloides	Expectorant
1100	Anemarrhena asphodeloides	Febrifuge
1101	Anemarrhena asphodeloides	Hypoglycaemic
1102	Anemarrhena asphodeloides	Laxative
1103	Anemarrhena asphodeloides	Lenitive
1104	Anemarrhena asphodeloides	Sedative
1105	Anemarrhena asphodeloides	Tonic
1106	Anemone altaica	Stimulant
1107	Anemone altaica	Stomachic
1108	Anemone canadensis	Anthelmintic
1109	Anemone canadensis	Antiaphonic
1110	Anemone canadensis	Antiseptic
1111	Anemone canadensis	Astringent
1112	Anemone canadensis	Ophthalmic
1113	Anemone canadensis	Styptic
1114	Anemone cylindrica	Antiseptic
1115	Anemone cylindrica	Miscellany
1116	Anemone cylindrica	Ophthalmic
1117	Anemone cylindrica	Poultice
1118	Anemone nemorosa	Antirheumatic
1119	Anemone nemorosa	Homeopathy
1120	Anemone nemorosa	Rubefacient
1121	Anemone nemorosa	Tonic
1122	Anemone obtusiloba	Antirheumatic
1123	Anemone obtusiloba	Emetic
1124	Anemone obtusiloba	Rubefacient
1125	Anemone quinquefolia	Rubefacient
1126	Anemone quinquefolia	Vesicant
1127	Anemone rivularis	Analgesic
1128	Anemone rivularis	Antidote
1129	Anemone rivularis	Antiemetic
1130	Anemone rivularis	Vermifuge
1131	Anemone virginiana	Astringent
1132	Anemone virginiana	Emetic
1133	Anemone virginiana	Expectorant
1134	Anemone virginiana	Poultice
1135	Anemone vitifolia	Antirheumatic
1136	Anemone vitifolia	Odontalgic
1137	Anemone vitifolia	Vermifuge
1138	Anemonella thalictroides	Astringent
1139	Anemopsis californica	Analgesic
1140	Anemopsis californica	Antiperiodic
1141	Anemopsis californica	Antiphlogistic
1142	Anemopsis californica	Antiseptic
1143	Anemopsis californica	Astringent
1144	Anemopsis californica	Blood purifier
1145	Anemopsis californica	Diuretic
1146	Anemopsis californica	Stomachic
1147	Anemopsis californica	TB
1148	Anemopsis californica	VD
1149	Anemopsis californica	Vulnerary
1150	Anemopsis californica	Women's complaints
1151	Anethum graveolens	Antihalitosis
1152	Anethum graveolens	Aromatic
1153	Anethum graveolens	Carminative
1154	Anethum graveolens	Diuretic
1155	Anethum graveolens	Galactogogue
1156	Anethum graveolens	Stimulant
1157	Anethum graveolens	Stomachic
1158	Angelica acutiloba	Emmenagogue
1159	Angelica acutiloba	Oxytoxic
1160	Angelica acutiloba	Sedative
1161	Angelica acutiloba	Tonic
1162	Angelica acutiloba	Women's complaints
1163	Angelica anomala	Analgesic
1164	Angelica anomala	Antibacterial
1165	Angelica anomala	Antidote
1166	Angelica anomala	Carminative
1167	Angelica anomala	Depurative
1168	Angelica anomala	Diaphoretic
1169	Angelica anomala	Poultice
1170	Angelica anomala	Women's complaints
1171	Angelica archangelica	Antispasmodic
1172	Angelica archangelica	Carminative
1173	Angelica archangelica	Diaphoretic
1174	Angelica archangelica	Diuretic
1175	Angelica archangelica	Expectorant
1176	Angelica archangelica	Stimulant
1177	Angelica archangelica	Stomachic
1178	Angelica archangelica	Tonic
1179	Angelica atropurpurea	Carminative
1180	Angelica atropurpurea	Diaphoretic
1181	Angelica atropurpurea	Emmenagogue
1182	Angelica atropurpurea	Sedative
1183	Angelica atropurpurea	Stomachic
1184	Angelica atropurpurea	Tonic
1185	Angelica dahurica	Analgesic
1186	Angelica dahurica	Antibacterial
1187	Angelica dahurica	Antidote
1188	Angelica dahurica	Carminative
1189	Angelica dahurica	Diaphoretic
1190	Angelica dahurica	Poultice
1191	Angelica dahurica	Stimulant
1192	Angelica decursiva	Analgesic
1193	Angelica decursiva	Antiarthritic
1194	Angelica decursiva	Antiseptic
1195	Angelica decursiva	Antispasmodic
1196	Angelica decursiva	Carminative
1197	Angelica decursiva	Expectorant
1198	Angelica decursiva	Lenitive
1199	Angelica decursiva	Stimulant
1200	Angelica decursiva	Stomachic
1201	Angelica decursiva	Tonic
1202	Angelica glauca	Stomachic
1203	Angelica laxiflora	Analgesic
1204	Angelica laxiflora	Antiinflammatory
1205	Angelica laxiflora	Antirheumatic
1206	Angelica laxiflora	Nervine
1207	Angelica laxiflora	Sedative
1208	Angelica laxiflora	Vasodilator
1209	Angelica polymorpha	Diuretic
1210	Angelica polymorpha	Laxative
1211	Angelica polymorpha	Oxytoxic
1212	Angelica polymorpha	Vasoconstrictor
1213	Angelica pubescens	Anodyne
1214	Angelica pubescens	Antiinflammatory
1215	Angelica pubescens	Antirheumatic
1216	Angelica pubescens	Carminative
1217	Angelica pubescens	Emmenagogue
1218	Angelica pubescens	Nervine
1219	Angelica pubescens	Vasodilator
1220	Angelica sinensis	Alterative
1221	Angelica sinensis	Analgesic
1222	Angelica sinensis	Anticholesterolemic
1223	Angelica sinensis	Antiinflammatory
1224	Angelica sinensis	Antispasmodic
1225	Angelica sinensis	Deobstruent
1226	Angelica sinensis	Emollient
1227	Angelica sinensis	Hepatic
1228	Angelica sinensis	Laxative
1229	Angelica sinensis	Sedative
1230	Angelica sinensis	Vasodilator
1231	Angelica sinensis	Women's complaints
1232	Angelica sylvestris	Antispasmodic
1233	Angelica sylvestris	Carminative
1234	Angelica sylvestris	Diaphoretic
1235	Angelica sylvestris	Diuretic
1236	Angelica sylvestris	Expectorant
1237	Angelica sylvestris	Stimulant
1238	Angelica sylvestris	Stomachic
1239	Angelica sylvestris	Tonic
1240	Angelica uchiyamanae	Emmenagogue
1241	Angelica uchiyamanae	Sedative
1242	Angelica uchiyamanae	Tonic
1243	Angelica uchiyamanae	Women's complaints
1244	Angophora cordifolia	Astringent
1245	Antennaria dioica	Antitussive
1246	Antennaria dioica	Astringent
1247	Antennaria dioica	Cholagogue
1248	Antennaria dioica	Diuretic
1249	Antennaria dioica	Emollient
1250	Anthemis arvensis	Febrifuge
1251	Anthemis cotula	Antispasmodic
1252	Anthemis cotula	Astringent
1253	Anthemis cotula	Diaphoretic
1254	Anthemis cotula	Diuretic
1255	Anthemis cotula	Emetic
1256	Anthemis cotula	Emmenagogue
1257	Anthemis cotula	Stings
1258	Anthemis cotula	Tonic
1259	Anthemis tinctoria	Antispasmodic
1260	Anthemis tinctoria	Emmenagogue
1261	Anthemis tinctoria	Vesicant
1262	Anthoxanthum odoratum	Anticoagulant
1263	Anthoxanthum odoratum	Antispasmodic
1264	Anthoxanthum odoratum	Stimulant
1265	Anthriscus cerefolium	Digestive
1266	Anthriscus cerefolium	Diuretic
1267	Anthriscus cerefolium	Expectorant
1268	Anthriscus cerefolium	Ophthalmic
1269	Anthriscus cerefolium	Poultice
1270	Anthriscus cerefolium	Stimulant
1271	Anthriscus sylvestris	Tonic
1272	Anthyllis vulneraria	Antitussive
1273	Anthyllis vulneraria	Astringent
1274	Anthyllis vulneraria	Laxative
1275	Anthyllis vulneraria	Vulnerary
1276	Antirrhinum majus	Antiphlogistic
1277	Antirrhinum majus	Bitter
1278	Antirrhinum majus	Resolvent
1279	Antirrhinum majus	Stimulant
1280	Aphanes arvensis	Astringent
1281	Aphanes arvensis	Demulcent
1282	Aphanes arvensis	Diuretic
1283	Aphanes arvensis	Refrigerant
1284	Apios fortunei	Tonic
1285	Apium graveolens	Aperient
1286	Apium graveolens	Carminative
1287	Apium graveolens	Diuretic
1288	Apium graveolens	Emmenagogue
1289	Apium graveolens	Galactogogue
1290	Apium graveolens	Nervine
1291	Apium graveolens	Stimulant
1292	Apium graveolens	Tonic
1293	Apium graveolens dulce	Antiarthritic
1294	Apium graveolens dulce	Aperient
1295	Apium graveolens dulce	Carminative
1296	Apium graveolens dulce	Diuretic
1297	Apium graveolens dulce	Emmenagogue
1298	Apium graveolens dulce	Galactogogue
1299	Apium graveolens dulce	Nervine
1300	Apium graveolens dulce	Stimulant
1301	Apium graveolens dulce	Tonic
1302	Apium graveolens rapaceum	Aperient
1303	Apium graveolens rapaceum	Carminative
1304	Apium graveolens rapaceum	Diuretic
1305	Apium graveolens rapaceum	Emmenagogue
1306	Apium graveolens rapaceum	Galactogogue
1307	Apium graveolens rapaceum	Nervine
1308	Apium graveolens rapaceum	Stimulant
1309	Apium graveolens rapaceum	Tonic
1310	Apium graveolens secalinum	Antiarthritic
1311	Apium graveolens secalinum	Aperient
1312	Apium graveolens secalinum	Carminative
1313	Apium graveolens secalinum	Diuretic
1314	Apium graveolens secalinum	Emmenagogue
1315	Apium graveolens secalinum	Galactogogue
1316	Apium graveolens secalinum	Nervine
1317	Apium graveolens secalinum	Stimulant
1318	Apium graveolens secalinum	Tonic
1319	Aplectrum hyemale	Analgesic
1320	Aplectrum hyemale	Pectoral
1321	Aplectrum hyemale	Poultice
1322	Apocynum androsaemifolium	Cardiotonic
1323	Apocynum androsaemifolium	Cathartic
1324	Apocynum androsaemifolium	Contraceptive
1325	Apocynum androsaemifolium	Diaphoretic
